Transaction_Amount,Transaction_Type,Account_Age,Transaction_Location,Transaction_Time,Fraudulent,Customer_ID,Loan_Amount,Loan_Purpose
4905.58,ATM,6.0,Houston,22:30,0,CUST49856,26216.98,Education
95.64,Online,8.0,New York,22:12,0,CUST48086,98522.97,Business
3616.02,ATM,14.0,Chicago,0:52,0,CUST57270,78076.98,Mortgage
4671.61,ATM,6.0,Chicago,7:27,0,CUST26524,95804.8,Business
2473.1,In-store,2.0,San Francisco,17:30,0,CUST41501,38513.77,Mortgage
3736.43,In-store,7.0,San Francisco,17:51,0,CUST20646,43297.9,Mortgage
556.87,Online,17.0,Houston,17:8,0,CUST39996,61704.91,Business
1851.65,ATM,29.0,Los Angeles,9:9,0,CUST12200,77760.57,Education
3968.18,ATM,23.0,Los Angeles,9:54,0,CUST40332,2912.51,Personal
866.04,ATM,2.0,Chicago,4:33,0,CUST75793,32685.39,Mortgage
4083.63,ATM,8.0,San Francisco,6:47,0,CUST78310,89866.03,Mortgage
4692.39,ATM,20.0,Los Angeles,10:34,0,CUST67270,12312.27,Mortgage
4251.41,ATM,26.0,Los Angeles,2:0,0,CUST45390,12380.61,Personal
2675.6,Online,12.0,San Francisco,0:38,0,CUST59680,52133.2,Mortgage
413.84,Online,8.0,Houston,11:30,0,CUST97240,21518.31,Business
667.72,In-store,18.0,Houston,20:23,0,CUST85174,74471.61,Education
364.66,In-store,7.0,San Francisco,4:1,0,CUST85197,68696.74,Mortgage
1107.61,In-store,19.0,Los Angeles,12:21,0,CUST43443,39801.55,Business
1762.41,ATM,8.0,Houston,10:49,0,CUST35139,21981.1,Education
4562.49,ATM,27.0,New York,0:4,0,CUST69763,22108.93,Mortgage
3373.81,In-store,22.0,Houston,7:24,0,CUST40261,66747.76,Business
789.12,In-store,6.0,Los Angeles,10:5,0,CUST25425,99481.16,Business
2721.41,In-store,20.0,Houston,0:40,0,CUST95785,67348.25,Education
4346.07,ATM,4.0,Houston,14:1,0,CUST73393,9805.72,Business
3178.04,Online,14.0,Los Angeles,4:28,0,CUST65656,25835.94,Education
4535.08,In-store,28.0,Houston,15:42,0,CUST96844,93474.51,Education
695.72,ATM,19.0,San Francisco,15:5,0,CUST48472,78420.61,Mortgage
2031.39,Online,13.0,Chicago,1:29,0,CUST52858,55486.84,Mortgage
4984.51,In-store,22.0,Los Angeles,20:52,0,CUST94177,40627.78,Business
4435.84,In-store,6.0,New York,4:12,0,CUST31073,79427.98,Personal
20.67,ATM,19.0,Chicago,1:39,0,CUST94054,61511.89,Personal
1738.29,Online,22.0,New York,19:48,0,CUST44512,19537.97,Education
1462.29,Online,6.0,New York,23:43,0,CUST19590,23609.78,Personal
1659.56,In-store,10.0,Chicago,9:53,0,CUST21315,87128.15,Business
4762.42,Online,25.0,Los Angeles,10:40,0,CUST59828,6448.17,Business
4369.77,In-store,17.0,Chicago,9:30,0,CUST99757,82922.65,Personal
1150.4,Online,17.0,Chicago,9:44,0,CUST83804,17508.03,Business
1871.04,ATM,29.0,Los Angeles,2:45,0,CUST28836,3044.36,Personal
4536.02,ATM,13.0,San Francisco,14:51,0,CUST60517,77208.0,Education
2574.03,ATM,9.0,Houston,21:10,0,CUST87689,52419.47,Education
4089.44,In-store,25.0,New York,18:8,0,CUST17921,34001.78,Personal
2697.15,Online,15.0,San Francisco,10:6,0,CUST36326,73672.74,Mortgage
2569.3,Online,19.0,San Francisco,10:22,0,CUST43871,57804.19,Education
3225.62,In-store,12.0,San Francisco,0:12,0,CUST47570,87975.64,Education
1248.06,Online,1.0,Houston,19:8,0,CUST75740,43652.55,Business
4998.51,In-store,12.0,Los Angeles,4:18,0,CUST38021,82484.03,Education
2134.42,In-store,11.0,New York,9:44,0,CUST49610,68728.52,Education
3552.12,ATM,4.0,San Francisco,10:59,0,CUST47638,23174.58,Personal
3043.21,In-store,2.0,San Francisco,6:8,0,CUST18473,10604.62,Business
3505.29,ATM,15.0,New York,2:34,0,CUST45569,98075.35,Mortgage
2447.88,Online,13.0,Chicago,11:6,0,CUST85031,30760.19,Mortgage
3008.26,In-store,10.0,Los Angeles,20:48,0,CUST88631,6650.21,Business
1897.67,ATM,10.0,Chicago,5:42,0,CUST42721,87670.91,Business
3602.09,Online,24.0,Houston,8:30,0,CUST93562,62974.34,Education
1937.22,Online,18.0,Chicago,12:45,0,CUST69331,41523.22,Personal
4404.37,In-store,27.0,New York,20:5,0,CUST83075,62365.08,Personal
2369.42,In-store,20.0,Chicago,11:0,0,CUST50798,93393.98,Mortgage
3153.02,In-store,24.0,Los Angeles,4:11,0,CUST46502,45301.28,Personal
2971.1,ATM,6.0,Chicago,1:37,0,CUST96306,53151.52,Business
80.75,ATM,21.0,San Francisco,19:30,0,CUST75734,20829.86,Personal
1965.71,In-store,23.0,San Francisco,18:57,0,CUST26306,48577.47,Business
4355.2,Online,9.0,Chicago,13:25,0,CUST59648,68896.47,Mortgage
3653.33,In-store,12.0,Los Angeles,4:43,0,CUST77416,94602.42,Mortgage
3161.66,In-store,16.0,Los Angeles,12:6,0,CUST37077,29198.03,Personal
4637.09,In-store,3.0,Chicago,15:11,0,CUST32871,40167.31,Mortgage
102.62,ATM,27.0,Los Angeles,15:20,0,CUST17591,52010.47,Personal
2743.07,Online,5.0,New York,3:24,0,CUST95856,61313.16,Personal
3638.55,In-store,18.0,Houston,23:16,0,CUST37898,72608.98,Mortgage
699.86,In-store,14.0,San Francisco,9:18,0,CUST93290,88902.4,Personal
3867.56,In-store,14.0,Chicago,18:30,0,CUST42076,92752.61,Education
1966.67,ATM,29.0,San Francisco,17:22,0,CUST38840,21607.36,Business
2978.39,In-store,17.0,Los Angeles,12:34,0,CUST86924,27311.15,Business
1713.72,Online,14.0,New York,22:15,0,CUST53816,82627.61,Education
1239.97,Online,24.0,Houston,13:39,0,CUST32885,40814.88,Personal
1498.79,Online,21.0,Houston,10:42,0,CUST81740,79181.14,Business
3042.89,Online,2.0,Houston,13:26,0,CUST87132,14556.74,Business
1355.66,Online,28.0,Los Angeles,21:34,0,CUST23007,78131.45,Personal
1139.61,In-store,27.0,New York,1:54,0,CUST12097,50007.63,Mortgage
4555.21,Online,16.0,Los Angeles,4:13,0,CUST10502,37727.78,Business
2964.06,In-store,2.0,Houston,14:4,0,CUST92679,11619.75,Personal
1778.89,In-store,21.0,Houston,15:39,0,CUST91807,85909.07,Personal
1049.03,In-store,7.0,New York,17:29,0,CUST91416,27670.69,Education
2227.21,ATM,5.0,Los Angeles,12:43,0,CUST33260,96967.42,Business
1874.87,Online,20.0,Houston,23:57,0,CUST30700,1990.97,Personal
1085.43,In-store,13.0,Los Angeles,15:16,0,CUST90278,5813.83,Education
1750.69,ATM,9.0,Chicago,5:45,0,CUST54691,18688.3,Education
827.66,Online,17.0,San Francisco,16:40,0,CUST24439,14434.91,Education
3812.89,ATM,22.0,Chicago,19:30,0,CUST87798,48427.16,Personal
3345.69,Online,15.0,New York,7:37,0,CUST78043,43450.04,Personal
3664.82,Online,1.0,Los Angeles,6:26,1,CUST10422,20490.05,Mortgage
4119.93,In-store,8.0,Los Angeles,19:29,0,CUST49150,92845.03,Mortgage
95.91,ATM,28.0,Chicago,22:14,0,CUST68711,71979.52,Mortgage
2020.38,In-store,20.0,Houston,3:23,0,CUST58205,51909.21,Mortgage
2246.28,ATM,21.0,San Francisco,14:27,0,CUST32879,63192.57,Business
1699.07,ATM,19.0,Chicago,19:43,0,CUST65589,91484.82,Mortgage
4570.84,In-store,23.0,New York,22:13,0,CUST70465,44787.06,Education
1652.94,In-store,5.0,Los Angeles,12:55,0,CUST35945,60547.6,Education
4210.93,ATM,8.0,New York,8:20,0,CUST57951,33523.49,Education
1759.12,Online,16.0,San Francisco,7:11,0,CUST29902,48188.47,Mortgage
3449.31,In-store,26.0,Chicago,16:5,0,CUST31602,37824.11,Education
4292.23,Online,14.0,Houston,3:11,0,CUST35254,24157.19,Business
2515.65,In-store,25.0,Houston,5:56,0,CUST41364,62049.98,Business
343.74,In-store,26.0,San Francisco,3:50,0,CUST52813,73951.37,Education
2399.91,In-store,28.0,Chicago,1:28,0,CUST18404,20515.01,Mortgage
2542.22,Online,14.0,Houston,1:5,0,CUST56550,75252.74,Mortgage
1430.64,In-store,14.0,Chicago,15:31,0,CUST23454,42263.87,Personal
2034.15,Online,10.0,Los Angeles,9:25,0,CUST66523,1187.86,Personal
2432.44,In-store,16.0,Los Angeles,23:13,0,CUST66688,22991.99,Mortgage
3083.8,In-store,20.0,New York,9:12,0,CUST71766,1881.41,Business
2633.64,ATM,17.0,Houston,21:48,0,CUST26546,35131.95,Education
2255.11,Online,21.0,San Francisco,21:27,0,CUST52459,58674.55,Business
1528.75,Online,21.0,New York,20:38,0,CUST59204,27979.92,Mortgage
3420.34,In-store,11.0,Houston,4:25,0,CUST74647,72845.73,Education
1815.8,ATM,8.0,New York,8:46,0,CUST29376,15910.53,Personal
1542.12,Online,11.0,Chicago,8:9,0,CUST11401,92975.02,Mortgage
1841.89,Online,2.0,New York,4:15,0,CUST66702,38360.68,Mortgage
2428.16,In-store,11.0,Houston,18:56,0,CUST66435,93957.3,Business
3261.55,ATM,28.0,Los Angeles,13:28,0,CUST63124,79863.08,Mortgage
2910.28,Online,21.0,Los Angeles,20:43,0,CUST80508,11932.57,Personal
4636.31,Online,9.0,San Francisco,22:49,0,CUST33307,97873.18,Personal
455.66,In-store,6.0,Houston,23:19,0,CUST45738,77726.1,Education
2156.81,ATM,15.0,Houston,6:16,0,CUST90080,17315.85,Business
4219.88,In-store,13.0,New York,12:4,1,CUST48202,34367.82,Mortgage
3302.8,Online,13.0,Houston,19:54,0,CUST61395,92005.38,Personal
2040.61,Online,30.0,Houston,0:57,0,CUST30475,85292.62,Mortgage
2827.55,Online,3.0,Chicago,7:24,0,CUST80918,76039.32,Personal
2533.16,In-store,6.0,New York,11:43,0,CUST51652,50225.33,Business
4017.72,ATM,21.0,Houston,20:35,0,CUST45546,79127.39,Business
1942.38,Online,22.0,Houston,12:36,0,CUST35795,39508.82,Business
4526.94,Online,20.0,Chicago,7:27,0,CUST48641,61850.46,Personal
1841.72,Online,28.0,San Francisco,21:26,0,CUST37506,2725.6,Education
3710.91,Online,8.0,New York,7:48,0,CUST33190,13085.31,Business
962.76,ATM,14.0,Houston,1:45,0,CUST45746,97765.64,Education
1801.6,ATM,28.0,Chicago,10:58,0,CUST19394,99466.21,Personal
874.34,Online,23.0,New York,4:44,0,CUST88341,39282.48,Business
3728.75,ATM,18.0,New York,5:8,0,CUST70982,52744.41,Business
2140.93,Online,22.0,Chicago,12:50,0,CUST55136,5741.07,Education
1361.21,Online,27.0,Houston,15:39,0,CUST55214,26261.44,Personal
1137.23,In-store,11.0,Chicago,3:49,0,CUST77226,2246.39,Business
4118.12,Online,9.0,Los Angeles,14:19,0,CUST40302,16226.75,Personal
3148.43,ATM,15.0,Chicago,20:44,0,CUST51709,74538.65,Personal
712.43,In-store,14.0,Chicago,4:0,0,CUST39529,48499.51,Mortgage
926.15,Online,15.0,Los Angeles,7:8,0,CUST35696,92262.83,Personal
2840.66,In-store,7.0,Los Angeles,6:24,0,CUST68567,93430.71,Education
18.9,In-store,25.0,San Francisco,9:44,0,CUST94272,94779.56,Education
4677.53,ATM,13.0,Chicago,8:48,0,CUST39323,78062.83,Mortgage
958.09,ATM,1.0,Los Angeles,0:49,0,CUST40262,74898.89,Education
4662.07,ATM,23.0,New York,15:11,1,CUST17119,62572.89,Education
2094.31,In-store,2.0,Chicago,22:49,0,CUST76777,83898.87,Education
3842.31,ATM,19.0,Houston,16:48,0,CUST46367,96231.62,Education
3244.98,Online,8.0,Chicago,3:19,0,CUST15884,6628.17,Education
1623.59,Online,17.0,Chicago,12:14,0,CUST62083,76635.85,Personal
4772.16,In-store,16.0,Los Angeles,19:3,0,CUST68021,21181.23,Personal
1910.99,In-store,6.0,Houston,18:39,0,CUST76160,21619.92,Personal
3259.42,In-store,24.0,New York,13:40,0,CUST52350,54044.06,Personal
1610.97,In-store,21.0,Houston,19:58,0,CUST30458,59665.19,Mortgage
4654.54,ATM,12.0,San Francisco,20:32,0,CUST22511,10389.36,Mortgage
460.35,ATM,26.0,Houston,9:7,0,CUST97019,53132.16,Education
2791.33,Online,23.0,New York,4:41,0,CUST71377,23305.57,Personal
4619.38,Online,23.0,San Francisco,7:49,0,CUST25445,49181.42,Business
1508.57,ATM,6.0,Houston,19:59,0,CUST37119,34116.65,Personal
1931.22,In-store,26.0,San Francisco,4:34,0,CUST91563,50426.66,Education
2688.14,In-store,21.0,San Francisco,13:38,0,CUST74744,55318.64,Personal
1480.77,ATM,17.0,Houston,3:40,0,CUST10549,43012.29,Business
2661.46,In-store,17.0,New York,4:3,0,CUST82068,80436.05,Personal
1053.54,Online,12.0,Chicago,16:38,0,CUST29717,27232.7,Mortgage
4584.46,Online,24.0,Houston,14:1,0,CUST88680,72807.06,Personal
2403.61,In-store,18.0,New York,8:48,0,CUST25278,91267.87,Mortgage
4400.31,Online,7.0,Chicago,23:26,0,CUST90176,96326.15,Personal
4469.68,ATM,20.0,New York,8:16,0,CUST31402,29467.45,Personal
2988.38,ATM,12.0,New York,4:26,0,CUST55526,10895.57,Business
4957.08,In-store,20.0,Los Angeles,15:10,0,CUST90793,34437.59,Personal
2035.78,ATM,17.0,Houston,22:3,0,CUST58385,71833.74,Personal
2249.7,ATM,11.0,Chicago,14:25,0,CUST47657,44642.98,Mortgage
2226.52,ATM,26.0,Los Angeles,16:56,0,CUST91455,48948.02,Business
3166.01,ATM,23.0,Chicago,8:19,0,CUST44339,33293.03,Mortgage
654.69,Online,19.0,New York,0:50,0,CUST32357,40483.02,Business
4548.28,In-store,4.0,Chicago,16:37,0,CUST40522,63544.27,Mortgage
1718.91,Online,5.0,Chicago,4:48,0,CUST64915,78371.11,Business
220.41,ATM,25.0,New York,15:56,1,CUST80816,67580.43,Personal
2324.45,ATM,7.0,Chicago,17:20,0,CUST21729,87459.91,Personal
4980.57,In-store,12.0,Los Angeles,14:30,0,CUST29729,39669.66,Mortgage
2111.56,In-store,23.0,Chicago,20:25,0,CUST15198,61319.98,Personal
2762.65,Online,25.0,Chicago,10:45,0,CUST42704,58422.29,Education
3023.03,ATM,15.0,Los Angeles,12:59,0,CUST27714,16897.59,Education
1694.63,ATM,5.0,Houston,8:21,0,CUST33501,34081.55,Personal
1318.69,Online,28.0,Chicago,4:47,0,CUST31183,76877.92,Mortgage
3780.64,ATM,20.0,San Francisco,12:4,0,CUST33960,46015.53,Personal
4529.92,Online,29.0,Houston,22:48,0,CUST57751,51017.52,Personal
989.98,ATM,6.0,Houston,21:11,0,CUST27291,11289.19,Education
3284.56,ATM,18.0,San Francisco,7:52,0,CUST85873,75469.07,Mortgage
1260.17,ATM,23.0,Houston,22:32,1,CUST74900,18430.38,Mortgage
820.4,ATM,21.0,Los Angeles,22:9,0,CUST33097,45433.58,Business
2976.83,ATM,24.0,Houston,3:46,0,CUST90467,67116.51,Personal
1808.83,In-store,21.0,Chicago,11:9,0,CUST70989,24388.11,Personal
3654.11,ATM,14.0,San Francisco,2:22,0,CUST17600,9039.57,Education
630.37,ATM,18.0,Los Angeles,21:28,0,CUST93516,23933.75,Personal
1950.95,ATM,28.0,Los Angeles,18:41,0,CUST67956,93270.03,Personal
3819.07,Online,10.0,San Francisco,12:48,0,CUST16289,78860.23,Business
3853.88,Online,11.0,San Francisco,15:21,0,CUST66381,72505.53,Personal
3773.26,Online,18.0,New York,11:42,0,CUST95749,52332.77,Mortgage
4650.35,In-store,17.0,Houston,3:16,0,CUST85251,77413.9,Business
2241.95,Online,24.0,Chicago,11:34,0,CUST28971,74766.01,Personal
3514.76,Online,1.0,New York,20:22,0,CUST78506,54824.23,Business
3794.21,ATM,18.0,Los Angeles,19:29,0,CUST62741,7538.91,Education
1301.37,Online,20.0,Los Angeles,10:19,0,CUST92943,75640.2,Personal
2241.91,In-store,4.0,Houston,6:27,0,CUST63072,51151.91,Business
4625.23,ATM,15.0,Houston,13:14,0,CUST18364,29061.78,Education
1241.23,Online,19.0,San Francisco,2:52,0,CUST60782,1756.59,Education
758.56,ATM,10.0,San Francisco,19:28,0,CUST24639,86162.36,Education
408.05,ATM,27.0,Los Angeles,4:32,0,CUST77570,87892.65,Mortgage
4037.6,Online,22.0,Chicago,6:48,0,CUST69761,44553.69,Business
4542.94,ATM,21.0,New York,20:25,0,CUST18817,81842.27,Personal
2268.04,ATM,1.0,Chicago,18:42,0,CUST50148,54349.32,Mortgage
1892.43,Online,18.0,San Francisco,19:46,0,CUST74666,46663.38,Education
520.83,Online,1.0,Los Angeles,19:38,0,CUST23258,60611.04,Personal
861.1,ATM,27.0,New York,4:20,0,CUST80524,64919.55,Business
3801.61,Online,18.0,Chicago,17:32,0,CUST24784,54080.03,Education
123.23,ATM,18.0,San Francisco,7:7,0,CUST52416,93586.91,Personal
4525.56,Online,17.0,San Francisco,23:33,0,CUST44727,77149.63,Business
2916.28,In-store,16.0,Houston,22:12,0,CUST14589,53897.33,Business
4642.73,Online,16.0,Chicago,13:44,0,CUST82464,77188.96,Education
2536.67,Online,19.0,San Francisco,15:20,0,CUST90616,84104.46,Personal
4398.52,Online,17.0,New York,1:59,0,CUST68766,77834.43,Personal
684.43,In-store,24.0,Chicago,5:12,0,CUST73923,51567.22,Business
4186.7,In-store,8.0,New York,15:17,0,CUST30820,66187.67,Education
4098.59,ATM,13.0,New York,7:15,0,CUST31893,15241.52,Education
1676.91,In-store,9.0,Chicago,7:5,0,CUST81859,66604.64,Personal
939.32,Online,1.0,New York,9:29,0,CUST86510,44834.15,Education
4270.91,Online,11.0,Houston,21:6,0,CUST85984,69419.07,Business
581.1,ATM,27.0,Chicago,20:21,0,CUST57402,63560.2,Mortgage
2640.52,ATM,13.0,Chicago,20:2,0,CUST28937,9215.4,Business
3719.56,In-store,11.0,New York,23:28,0,CUST73987,96155.73,Education
4252.18,ATM,27.0,Houston,7:34,0,CUST95039,41084.02,Mortgage
1026.54,ATM,3.0,San Francisco,21:18,0,CUST81172,30479.33,Education
4825.08,In-store,22.0,New York,15:2,0,CUST93941,14579.08,Personal
4410.46,Online,13.0,San Francisco,6:50,0,CUST29587,7810.93,Personal
4361.14,In-store,17.0,Houston,6:43,0,CUST79534,45418.83,Personal
1363.23,Online,29.0,San Francisco,6:2,0,CUST27064,55991.29,Education
1825.08,ATM,1.0,New York,10:27,0,CUST60353,70939.68,Mortgage
2920.48,In-store,20.0,Chicago,16:42,0,CUST58708,1746.94,Education
1391.07,In-store,23.0,Los Angeles,23:14,0,CUST84722,93143.16,Business
3844.04,Online,30.0,Los Angeles,10:17,0,CUST46636,70404.51,Personal
1109.29,ATM,2.0,Chicago,17:28,0,CUST79652,94178.45,Mortgage
2066.6,ATM,28.0,San Francisco,5:15,0,CUST15270,80221.77,Education
3734.36,Online,8.0,Houston,10:58,0,CUST22878,91649.32,Mortgage
2801.96,ATM,25.0,San Francisco,9:44,0,CUST80945,17128.93,Education
1245.85,In-store,25.0,Houston,3:42,0,CUST29739,37874.91,Personal
4469.42,In-store,28.0,Chicago,14:42,0,CUST39118,65282.81,Business
3078.31,Online,14.0,San Francisco,15:8,0,CUST48063,64168.01,Education
973.78,In-store,11.0,New York,4:28,0,CUST48726,76676.74,Mortgage
2376.84,ATM,28.0,San Francisco,12:18,0,CUST93535,64686.69,Education
4134.3,Online,6.0,New York,16:27,0,CUST88077,4122.66,Mortgage
2036.78,Online,17.0,New York,22:31,0,CUST62427,35977.48,Education
2755.75,Online,8.0,New York,13:58,0,CUST50687,73927.38,Education
1949.59,Online,14.0,Houston,8:57,0,CUST49799,39112.89,Personal
556.79,In-store,15.0,Houston,19:40,0,CUST39861,87991.94,Education
1462.78,ATM,3.0,Chicago,9:15,0,CUST12092,87977.2,Education
2806.74,Online,23.0,Los Angeles,17:38,0,CUST11652,64453.56,Education
3870.89,Online,22.0,Los Angeles,1:47,0,CUST51315,36721.28,Education
2997.33,Online,24.0,Los Angeles,23:17,0,CUST14414,60609.87,Education
3795.81,In-store,15.0,New York,8:35,0,CUST39973,80415.86,Business
3484.03,Online,27.0,New York,5:24,0,CUST30723,33396.98,Business
4216.1,Online,9.0,New York,14:28,0,CUST42896,33478.03,Business
3216.32,In-store,9.0,New York,6:53,0,CUST33155,68982.65,Business
1377.21,In-store,3.0,Chicago,20:31,0,CUST91599,99334.5,Business
3571.05,In-store,24.0,San Francisco,23:57,0,CUST63208,38204.83,Education
3009.29,In-store,12.0,New York,22:11,0,CUST56950,81430.75,Education
2503.65,ATM,21.0,Houston,9:1,0,CUST97272,63581.72,Mortgage
756.8,Online,29.0,Chicago,22:58,0,CUST94054,4420.37,Mortgage
2362.04,In-store,4.0,Houston,6:37,0,CUST89031,99058.2,Mortgage
104.46,ATM,27.0,New York,15:15,0,CUST89682,61020.51,Education
4933.02,ATM,18.0,San Francisco,12:57,0,CUST95432,90417.38,Education
4018.61,In-store,10.0,Los Angeles,20:51,0,CUST69535,50272.39,Personal
74.95,In-store,19.0,Chicago,13:36,0,CUST86156,69004.02,Business
3935.66,ATM,4.0,Houston,23:35,0,CUST35968,11127.6,Mortgage
256.23,Online,1.0,San Francisco,20:37,0,CUST25072,64501.51,Mortgage
1937.95,ATM,13.0,Houston,1:20,0,CUST99424,99492.11,Personal
3728.88,In-store,21.0,Los Angeles,22:59,0,CUST67454,71058.08,Mortgage
4359.98,In-store,17.0,New York,19:35,0,CUST86659,78442.34,Personal
2133.52,In-store,23.0,New York,17:34,0,CUST61776,3886.61,Personal
1856.22,ATM,3.0,Houston,4:4,0,CUST34665,6043.54,Education
1063.4,In-store,14.0,Los Angeles,2:39,0,CUST74348,16907.72,Personal
3779.3,ATM,26.0,Chicago,19:42,0,CUST86783,20169.32,Personal
2224.24,Online,11.0,Los Angeles,6:43,0,CUST45572,17962.4,Education
1955.3,In-store,5.0,Houston,21:7,0,CUST55555,16588.61,Personal
4976.41,Online,12.0,Chicago,1:58,0,CUST97109,35820.47,Education
4625.1,In-store,30.0,San Francisco,20:15,0,CUST12920,18070.21,Education
1240.0,In-store,2.0,San Francisco,1:56,1,CUST19172,13254.55,Mortgage
4076.62,ATM,26.0,San Francisco,21:37,0,CUST73980,99560.94,Personal
897.12,In-store,17.0,Los Angeles,14:45,0,CUST97053,33266.11,Mortgage
4120.27,In-store,7.0,Chicago,23:22,0,CUST65648,31197.02,Personal
3523.1,ATM,17.0,Houston,5:9,0,CUST46242,82999.94,Business
3743.28,In-store,26.0,San Francisco,6:31,0,CUST52650,36186.71,Education
4815.05,Online,17.0,Los Angeles,8:9,0,CUST50143,95821.67,Business
4699.13,In-store,24.0,Los Angeles,2:58,0,CUST65162,8082.74,Mortgage
4130.1,In-store,14.0,New York,9:39,0,CUST44212,72618.03,Mortgage
528.69,Online,8.0,New York,17:32,0,CUST97544,94128.97,Business
3297.0,ATM,2.0,San Francisco,1:34,0,CUST58879,52401.61,Business
4021.71,In-store,24.0,New York,4:7,0,CUST20722,96106.7,Mortgage
2901.99,ATM,13.0,Chicago,19:56,0,CUST43858,4816.53,Mortgage
3734.21,Online,22.0,New York,9:24,0,CUST71366,87958.02,Education
3847.34,ATM,25.0,San Francisco,6:59,0,CUST24058,75759.62,Personal
828.95,Online,21.0,Los Angeles,10:41,0,CUST40016,93821.68,Business
3081.38,Online,27.0,Los Angeles,9:39,0,CUST74676,38957.97,Business
3699.66,ATM,25.0,Houston,21:4,0,CUST68789,39859.79,Mortgage
722.34,In-store,8.0,San Francisco,4:7,0,CUST95160,69280.08,Personal
878.51,In-store,2.0,San Francisco,17:17,0,CUST70936,83236.2,Mortgage
764.05,Online,2.0,Houston,18:27,0,CUST80814,64534.43,Mortgage
3952.82,ATM,10.0,New York,14:27,1,CUST11821,75928.13,Business
4968.73,ATM,30.0,Houston,18:33,0,CUST23146,28037.86,Personal
3605.53,In-store,17.0,Houston,8:9,0,CUST32089,1236.31,Personal
4891.95,ATM,17.0,San Francisco,13:40,0,CUST72308,30576.89,Education
4316.25,ATM,21.0,Chicago,11:17,0,CUST34185,83805.3,Education
151.17,Online,9.0,Chicago,2:5,0,CUST57468,41465.32,Personal
3691.59,ATM,3.0,Houston,16:8,0,CUST46696,27119.89,Education
2378.18,In-store,18.0,San Francisco,11:38,0,CUST26335,11888.7,Education
2919.11,In-store,12.0,San Francisco,9:47,0,CUST32440,29440.56,Mortgage
544.87,ATM,10.0,New York,22:22,0,CUST72253,63119.34,Personal
1860.9,ATM,28.0,New York,7:42,0,CUST77621,13277.82,Business
369.93,ATM,10.0,Chicago,1:37,0,CUST78901,72581.29,Education
4682.41,Online,4.0,Houston,22:1,0,CUST68077,30081.71,Mortgage
2893.76,ATM,15.0,New York,23:4,0,CUST49271,9399.04,Business
3038.89,In-store,21.0,New York,20:50,1,CUST26587,68924.8,Personal
51.38,In-store,4.0,Los Angeles,21:54,0,CUST19719,49025.28,Education
3469.96,In-store,12.0,San Francisco,14:55,0,CUST75860,19287.04,Business
2115.38,ATM,9.0,San Francisco,22:21,0,CUST89637,13088.21,Education
306.97,ATM,19.0,Chicago,3:46,0,CUST10027,70052.04,Education
3552.55,Online,23.0,San Francisco,17:34,0,CUST76263,85428.23,Personal
709.78,In-store,3.0,Chicago,1:4,0,CUST12998,98650.08,Education
2918.65,Online,26.0,Chicago,14:25,0,CUST98709,83153.6,Personal
1613.17,Online,4.0,New York,13:38,0,CUST72393,99951.59,Education
3878.11,Online,9.0,Houston,22:57,0,CUST91427,76459.25,Mortgage
3446.79,In-store,18.0,San Francisco,8:34,0,CUST92924,40635.82,Business
4603.86,ATM,12.0,San Francisco,4:4,0,CUST53219,21334.66,Personal
3831.54,ATM,1.0,Houston,18:58,0,CUST43971,85852.36,Mortgage
128.7,In-store,20.0,Chicago,23:20,0,CUST40406,68327.26,Business
1356.69,Online,17.0,San Francisco,12:24,0,CUST83686,73438.7,Business
2804.87,Online,29.0,Houston,3:14,0,CUST57095,6627.53,Personal
4763.24,ATM,4.0,San Francisco,0:19,0,CUST27673,85535.05,Business
1546.01,Online,9.0,Houston,7:47,0,CUST31588,54572.01,Personal
3191.5,ATM,21.0,Chicago,22:19,0,CUST95937,85848.59,Mortgage
1906.03,In-store,3.0,New York,13:27,0,CUST26406,33251.67,Mortgage
2645.86,In-store,22.0,Houston,5:45,0,CUST82715,97555.57,Mortgage
4010.5,Online,14.0,Chicago,19:32,0,CUST70391,9659.87,Personal
2233.36,Online,26.0,Chicago,1:44,0,CUST79228,97966.13,Personal
926.62,In-store,15.0,Chicago,5:14,0,CUST25517,79296.02,Business
1417.53,ATM,10.0,Los Angeles,8:26,0,CUST98078,98955.08,Mortgage
1131.29,ATM,10.0,Chicago,23:8,0,CUST25610,21141.37,Mortgage
3029.35,Online,30.0,Houston,3:44,0,CUST21523,94298.01,Mortgage
3958.24,ATM,20.0,Los Angeles,16:26,0,CUST39446,23328.9,Personal
3947.94,Online,5.0,Houston,2:25,0,CUST26817,60029.13,Business
4799.2,Online,18.0,Chicago,11:46,0,CUST45153,60746.28,Business
153.56,ATM,10.0,San Francisco,20:21,0,CUST35554,54072.99,Education
650.53,Online,3.0,Houston,10:44,0,CUST53023,50372.75,Education
3798.24,ATM,8.0,New York,9:16,0,CUST80398,90798.58,Education
684.63,Online,7.0,San Francisco,17:23,0,CUST60241,83902.07,Mortgage
730.7,In-store,24.0,Los Angeles,9:52,0,CUST71180,60849.24,Personal
1957.19,Online,27.0,Chicago,4:11,0,CUST84471,92743.23,Personal
2483.7,ATM,19.0,New York,2:17,0,CUST48509,18238.62,Mortgage
4676.91,Online,12.0,Houston,8:0,0,CUST16870,95715.27,Mortgage
256.62,ATM,18.0,San Francisco,14:33,0,CUST96193,38361.4,Business
